order,replicate,arm_id,run_id,attempt_number,sequence,trace_line,call_index,event,tool,paths,summary,attempt_resolved,hidden_passed,hidden_total,failed_probe_ids
11,3,H_no_handoff,20260717T064519Z-34d32980,1,17,57,1,file_read,shell_command,tests//test_repositories.py,"{""command"":""Get-Content -Raw tests\\test_repositories.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\H_no_handoff\\20260717T064519Z-34d32980\\workspace"",""timeout_ms"":10000}",1,10,10,
11,3,H_no_handoff,20260717T064519Z-34d32980,1,18,58,1,file_read,shell_command,src//reservation_fixture//reservation//ports.py,"{""command"":""Get-Content -Raw src\\reservation_fixture\\reservation\\ports.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\H_no_handoff\\20260717T064519Z-34d32980\\workspace"",""timeout_ms"":10000}",1,10,10,
11,3,H_no_handoff,20260717T064519Z-34d32980,1,19,59,1,file_read,shell_command,src//reservation_fixture//__init__.py,"{""command"":""Get-Content -Raw src\\reservation_fixture\\__init__.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\H_no_handoff\\20260717T064519Z-34d32980\\workspace"",""timeout_ms"":10000}",1,10,10,
11,3,H_no_handoff,20260717T064519Z-34d32980,1,20,60,1,file_read,shell_command,src//reservation_fixture//api//__init__.py,"{""command"":""Get-Content -Raw src\\reservation_fixture\\api\\__init__.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\H_no_handoff\\20260717T064519Z-34d32980\\workspace"",""timeout_ms"":10000}",1,10,10,
11,3,H_no_handoff,20260717T064519Z-34d32980,1,21,71,1,file_read,shell_command,src//reservation_fixture//cancellation//__init__.py,"{""command"":""Get-Content -Raw src\\reservation_fixture\\cancellation\\__init__.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\H_no_handoff\\20260717T064519Z-34d32980\\workspace"",""timeout_ms"":10000}",1,10,10,
11,3,H_no_handoff,20260717T064519Z-34d32980,1,22,72,1,file_read,shell_command,src//reservation_fixture//domain//errors.py,"{""command"":""Get-Content -Raw src\\reservation_fixture\\domain\\errors.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\H_no_handoff\\20260717T064519Z-34d32980\\workspace"",""timeout_ms"":10000}",1,10,10,
11,3,H_no_handoff,20260717T064519Z-34d32980,1,23,73,1,file_read,shell_command,src//reservation_fixture//cancellation//service.py,"{""command"":""Get-Content -Raw src\\reservation_fixture\\cancellation\\service.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\H_no_handoff\\20260717T064519Z-34d32980\\workspace"",""timeout_ms"":10000}",1,10,10,
11,3,H_no_handoff,20260717T064519Z-34d32980,1,24,74,1,file_read,shell_command,tests//test_service.py,"{""command"":""Get-Content -Raw tests\\test_service.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\H_no_handoff\\20260717T064519Z-34d32980\\workspace"",""timeout_ms"":10000}",1,10,10,
11,3,H_no_handoff,20260717T064519Z-34d32980,1,25,75,1,file_read,shell_command,tests//test_allocation.py,"{""command"":""Get-Content -Raw tests\\test_allocation.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\H_no_handoff\\20260717T064519Z-34d32980\\workspace"",""timeout_ms"":10000}",1,10,10,
11,3,H_no_handoff,20260717T064519Z-34d32980,1,26,76,1,file_read,shell_command,pyproject.toml,"{""command"":""Get-Content -Raw pyproject.toml"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\H_no_handoff\\20260717T064519Z-34d32980\\workspace"",""timeout_ms"":10000}",1,10,10,
11,3,H_no_handoff,20260717T064519Z-34d32980,1,27,87,1,edit,apply_patch,D:/code/workspace/half-experiment-runs/reservation-v4-natural/H_no_handoff/20260717T064519Z-34d32980/workspace/src/reservation_fixture/__init__.py|D:/code/workspace/half-experiment-runs/reservation-v4-natural/H_no_handoff/20260717T064519Z-34d32980/workspace/src/reservation_fixture/api/__init__.py|D:/code/workspace/half-experiment-runs/reservation-v4-natural/H_no_handoff/20260717T064519Z-34d32980/workspace/src/reservation_fixture/api/cancellation.py|D:/code/workspace/half-experiment-runs/reservation-v4-natural/H_no_handoff/20260717T064519Z-34d32980/workspace/src/reservation_fixture/cancellation/__init__.py|D:/code/workspace/half-experiment-runs/reservation-v4-natural/H_no_handoff/20260717T064519Z-34d32980/workspace/src/reservation_fixture/events/__init__.py|D:/code/workspace/half-experiment-runs/reservation-v4-natural/H_no_handoff/20260717T064519Z-34d32980/workspace/src/reservation_fixture/events/cancellation_audit.py,*** Begin Patch *** Update File: D:\code\workspace\half-experiment-runs\reservation-v4-natural\H_no_handoff\20260717T064519Z-34d32980\workspace\src\reservation_fixture\events\cancellation_audit.py @@ from reservation_fixture.domain.model...,1,10,10,
11,3,H_no_handoff,20260717T064519Z-34d32980,1,28,95,1,edit,apply_patch,D:/code/workspace/half-experiment-runs/reservation-v4-natural/H_no_handoff/20260717T064519Z-34d32980/workspace/tests/test_cancellation_api.py,*** Begin Patch *** Add File: D:\code\workspace\half-experiment-runs\reservation-v4-natural\H_no_handoff\20260717T064519Z-34d32980\workspace\tests\test_cancellation_api.py +from copy import deepcopy +from decimal import Decimal + +from r...,1,10,10,
11,3,H_no_handoff,20260717T064519Z-34d32980,1,29,102,1,test_run,shell_command,,"{""command"":""python -m pytest"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\H_no_handoff\\20260717T064519Z-34d32980\\workspace"",""timeout_ms"":120000}",1,10,10,
11,3,H_no_handoff,20260717T064519Z-34d32980,1,30,108,1,search,shell_command,,"{""command"":""rg -n \""NotImplemented|successor task|intentionally left incomplete\"" src tests"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\H_no_handoff\\20260717T064519Z-34d32980\\workspace"",""timeout_ms"":1...",1,10,10,
11,3,H_no_handoff,20260717T064519Z-34d32980,1,31,123,1,test_run,shell_command,,"{""command"":""$env:PYTHONDONTWRITEBYTECODE='1'; python -m pytest"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\H_no_handoff\\20260717T064519Z-34d32980\\workspace"",""timeout_ms"":120000}",1,10,10,
11,3,H_no_handoff,20260717T064519Z-34d32980,1,32,130,1,repeated_search|search,shell_command,,"{""command"":""rg -n \""NotImplemented|successor task|intentionally left incomplete\"" src tests"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\H_no_handoff\\20260717T064519Z-34d32980\\workspace"",""timeout_ms"":1...",1,10,10,
11,3,H_no_handoff,20260717T064519Z-34d32980,1,33,137,1,file_read,shell_command,src//reservation_fixture//api//cancellation.py,"{""command"":""Get-Content -Raw src\\reservation_fixture\\api\\cancellation.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\H_no_handoff\\20260717T064519Z-34d32980\\workspace"",""timeout_ms"":10000}",1,10,10,
11,3,H_no_handoff,20260717T064519Z-34d32980,1,34,138,1,file_read,shell_command,src//reservation_fixture//events//cancellation_audit.py,"{""command"":""Get-Content -Raw src\\reservation_fixture\\events\\cancellation_audit.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\H_no_handoff\\20260717T064519Z-34d32980\\workspace"",""timeout_ms"":10000}",1,10,10,
11,3,H_no_handoff,20260717T064519Z-34d32980,1,35,139,1,file_read,shell_command,tests//test_cancellation_api.py,"{""command"":""Get-Content -Raw tests\\test_cancellation_api.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\H_no_handoff\\20260717T064519Z-34d32980\\workspace"",""timeout_ms"":10000}",1,10,10,
11,3,H_no_handoff,20260717T064519Z-34d32980,1,36,145,1,file_read,shell_command,src//reservation_fixture//__init__.py,"{""command"":""Get-Content -Raw src\\reservation_fixture\\__init__.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\H_no_handoff\\20260717T064519Z-34d32980\\workspace"",""timeout_ms"":10000}",1,10,10,
11,3,H_no_handoff,20260717T064519Z-34d32980,1,37,146,1,file_read,shell_command,src//reservation_fixture//api//__init__.py,"{""command"":""Get-Content -Raw src\\reservation_fixture\\api\\__init__.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\H_no_handoff\\20260717T064519Z-34d32980\\workspace"",""timeout_ms"":10000}",1,10,10,
11,3,H_no_handoff,20260717T064519Z-34d32980,1,38,147,1,file_read,shell_command,src//reservation_fixture//events//__init__.py,"{""command"":""Get-Content -Raw src\\reservation_fixture\\events\\__init__.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\H_no_handoff\\20260717T064519Z-34d32980\\workspace"",""timeout_ms"":10000}",1,10,10,
11,3,H_no_handoff,20260717T064519Z-34d32980,1,39,148,1,file_read,shell_command,src//reservation_fixture//cancellation//__init__.py,"{""command"":""Get-Content -Raw src\\reservation_fixture\\cancellation\\__init__.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\H_no_handoff\\20260717T064519Z-34d32980\\workspace"",""timeout_ms"":10000}",1,10,10,
11,3,H_no_handoff,20260717T064519Z-34d32980,1,40,,,evaluation,HALF private evaluator,,public 27/27; hidden 10/10,1,10,10,
12,3,E_no_unfinished_items,20260717T065624Z-86cecd15,1,1,17,1,search,shell_command,,"{""command"":""rg --files"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\E_no_unfinished_items\\20260717T065624Z-86cecd15\\workspace"",""timeout_ms"":10000}",1,10,10,
12,3,E_no_unfinished_items,20260717T065624Z-86cecd15,1,2,18,1,file_read,shell_command,src//reservation_fixture//api//cancellation.py,"{""command"":""Get-Content -LiteralPath 'src\\reservation_fixture\\api\\cancellation.py'"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\E_no_unfinished_items\\20260717T065624Z-86cecd15\\workspace"",""timeout_ms...",1,10,10,
12,3,E_no_unfinished_items,20260717T065624Z-86cecd15,1,3,19,1,file_read,shell_command,src//reservation_fixture//api//schemas.py,"{""command"":""Get-Content -LiteralPath 'src\\reservation_fixture\\api\\schemas.py'"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\E_no_unfinished_items\\20260717T065624Z-86cecd15\\workspace"",""timeout_ms"":10000}",1,10,10,
12,3,E_no_unfinished_items,20260717T065624Z-86cecd15,1,4,20,1,file_read,shell_command,src//reservation_fixture//cancellation//service.py,"{""command"":""Get-Content -LiteralPath 'src\\reservation_fixture\\cancellation\\service.py'"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\E_no_unfinished_items\\20260717T065624Z-86cecd15\\workspace"",""timeou...",1,10,10,
12,3,E_no_unfinished_items,20260717T065624Z-86cecd15,1,5,29,1,file_read,shell_command,src//reservation_fixture//api//reservation.py,"{""command"":""Get-Content -LiteralPath 'src\\reservation_fixture\\api\\reservation.py'"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\E_no_unfinished_items\\20260717T065624Z-86cecd15\\workspace"",""timeout_ms""...",1,10,10,
12,3,E_no_unfinished_items,20260717T065624Z-86cecd15,1,6,30,1,file_read,shell_command,src//reservation_fixture//api//serializer.py,"{""command"":""Get-Content -LiteralPath 'src\\reservation_fixture\\api\\serializer.py'"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\E_no_unfinished_items\\20260717T065624Z-86cecd15\\workspace"",""timeout_ms"":...",1,10,10,
12,3,E_no_unfinished_items,20260717T065624Z-86cecd15,1,7,31,1,file_read,shell_command,src//reservation_fixture//events//cancellation_audit.py,"{""command"":""Get-Content -LiteralPath 'src\\reservation_fixture\\events\\cancellation_audit.py'"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\E_no_unfinished_items\\20260717T065624Z-86cecd15\\workspace"",""t...",1,10,10,
12,3,E_no_unfinished_items,20260717T065624Z-86cecd15,1,8,32,1,file_read,shell_command,src//reservation_fixture//reservation//ports.py,"{""command"":""Get-Content -LiteralPath 'src\\reservation_fixture\\reservation\\ports.py'"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\E_no_unfinished_items\\20260717T065624Z-86cecd15\\workspace"",""timeout_m...",1,10,10,
12,3,E_no_unfinished_items,20260717T065624Z-86cecd15,1,9,33,1,file_read,shell_command,src//reservation_fixture//repositories//memory.py,"{""command"":""Get-Content -LiteralPath 'src\\reservation_fixture\\repositories\\memory.py'"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\E_no_unfinished_items\\20260717T065624Z-86cecd15\\workspace"",""timeout...",1,10,10,
12,3,E_no_unfinished_items,20260717T065624Z-86cecd15,1,10,43,1,file_read,shell_command,src//reservation_fixture//events//audit.py,"{""command"":""Get-Content -LiteralPath 'src\\reservation_fixture\\events\\audit.py'"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\E_no_unfinished_items\\20260717T065624Z-86cecd15\\workspace"",""timeout_ms"":10...",1,10,10,
12,3,E_no_unfinished_items,20260717T065624Z-86cecd15,1,11,44,1,file_read,shell_command,src//reservation_fixture//events//publisher.py,"{""command"":""Get-Content -LiteralPath 'src\\reservation_fixture\\events\\publisher.py'"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\E_no_unfinished_items\\20260717T065624Z-86cecd15\\workspace"",""timeout_ms...",1,10,10,
12,3,E_no_unfinished_items,20260717T065624Z-86cecd15,1,12,45,1,file_read,shell_command,tests//test_reservation_api.py,"{""command"":""Get-Content -LiteralPath 'tests\\test_reservation_api.py'"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\E_no_unfinished_items\\20260717T065624Z-86cecd15\\workspace"",""timeout_ms"":10000}",1,10,10,
12,3,E_no_unfinished_items,20260717T065624Z-86cecd15,1,13,46,1,file_read,shell_command,tests//test_cancellation_service.py,"{""command"":""Get-Content -LiteralPath 'tests\\test_cancellation_service.py'"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\E_no_unfinished_items\\20260717T065624Z-86cecd15\\workspace"",""timeout_ms"":10000}",1,10,10,
12,3,E_no_unfinished_items,20260717T065624Z-86cecd15,1,14,47,1,file_read,shell_command,tests//test_api_schemas.py,"{""command"":""Get-Content -LiteralPath 'tests\\test_api_schemas.py'"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\E_no_unfinished_items\\20260717T065624Z-86cecd15\\workspace"",""timeout_ms"":10000}",1,10,10,
12,3,E_no_unfinished_items,20260717T065624Z-86cecd15,1,15,55,1,file_read,shell_command,src//reservation_fixture//domain//models.py,"{""command"":""Get-Content -LiteralPath 'src\\reservation_fixture\\domain\\models.py'"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\E_no_unfinished_items\\20260717T065624Z-86cecd15\\workspace"",""timeout_ms"":1...",1,10,10,
12,3,E_no_unfinished_items,20260717T065624Z-86cecd15,1,16,56,1,file_read,shell_command,src//reservation_fixture//domain//errors.py,"{""command"":""Get-Content -LiteralPath 'src\\reservation_fixture\\domain\\errors.py'"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\E_no_unfinished_items\\20260717T065624Z-86cecd15\\workspace"",""timeout_ms"":1...",1,10,10,
12,3,E_no_unfinished_items,20260717T065624Z-86cecd15,1,17,57,1,file_read,shell_command,src//reservation_fixture//api//__init__.py,"{""command"":""Get-Content -LiteralPath 'src\\reservation_fixture\\api\\__init__.py'"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\E_no_unfinished_items\\20260717T065624Z-86cecd15\\workspace"",""timeout_ms"":10...",1,10,10,
12,3,E_no_unfinished_items,20260717T065624Z-86cecd15,1,18,58,1,file_read,shell_command,src//reservation_fixture//cancellation//__init__.py,"{""command"":""Get-Content -LiteralPath 'src\\reservation_fixture\\cancellation\\__init__.py'"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\E_no_unfinished_items\\20260717T065624Z-86cecd15\\workspace"",""timeo...",1,10,10,
12,3,E_no_unfinished_items,20260717T065624Z-86cecd15,1,19,59,1,search,shell_command,README.md,"{""command"":""rg \""cancel|cancellation|ReservationNotFound|reservation\\.created|publish\"" -n README.md src tests"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\E_no_unfinished_items\\20260717T065624Z-86cecd...",1,10,10,
12,3,E_no_unfinished_items,20260717T065624Z-86cecd15,1,20,70,1,test_run|edit,apply_patch,D:/code/workspace/half-experiment-runs/reservation-v4-natural/E_no_unfinished_items/20260717T065624Z-86cecd15/workspace/src/reservation_fixture/api/__init__.py|D:/code/workspace/half-experiment-runs/reservation-v4-natural/E_no_unfinished_items/20260717T065624Z-86cecd15/workspace/src/reservation_fixture/api/cancellation.py|D:/code/workspace/half-experiment-runs/reservation-v4-natural/E_no_unfinished_items/20260717T065624Z-86cecd15/workspace/src/reservation_fixture/events/cancellation_audit.py|D:/code/workspace/half-experiment-runs/reservation-v4-natural/E_no_unfinished_items/20260717T065624Z-86cecd15/workspace/tests/test_cancellation_api.py,"*** Begin Patch *** Update File: D:\code\workspace\half-experiment-runs\reservation-v4-natural\E_no_unfinished_items\20260717T065624Z-86cecd15\workspace\src\reservation_fixture\api\cancellation.py @@ from typing import Any, Callable +fro...",1,10,10,
12,3,E_no_unfinished_items,20260717T065624Z-86cecd15,1,21,77,1,test_run,shell_command,,"{""command"":""python -m pytest"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\E_no_unfinished_items\\20260717T065624Z-86cecd15\\workspace"",""timeout_ms"":120000}",1,10,10,
12,3,E_no_unfinished_items,20260717T065624Z-86cecd15,1,22,,,evaluation,HALF private evaluator,,public 30/30; hidden 10/10,1,10,10,
